,img_id,til_density
293,TCGA-FD-A3B5-01Z-00-DX1,0.03215658860538273
294,TCGA-FD-A3N6-01Z-00-DX1,0.22185991095503857
295,TCGA-FD-A3NA-01Z-00-DX1,0.10035257822829441
296,TCGA-FD-A3SL-01Z-00-DX1,0.017976436292967326
297,TCGA-FD-A3SM-01Z-00-DX1,0.0475613610028442
298,TCGA-FD-A3SP-01Z-00-DX1,0.14059891998036328
299,TCGA-FD-A3SR-01Z-00-DX1,0.04806408544726302
300,TCGA-FD-A43N-01Z-00-DX1,0.051023051023051026
301,TCGA-FD-A5BZ-01Z-00-DX1,0.043725231175693526
302,TCGA-FD-A5C1-01Z-00-DX1,0.22214348981399468
303,TCGA-FD-A62O-01Z-00-DX1,0.04313539941644981
304,TCGA-FD-A6TB-01Z-00-DX1,0.20378279438682123
305,TCGA-FD-A6TD-01Z-00-DX1,0.09535817025961572
306,TCGA-FD-A6TE-01Z-00-DX1,0.3110550651534258
307,TCGA-FD-A6TF-01Z-00-DX1,0.08170035488350563
308,TCGA-FD-A6TH-01Z-00-DX1,0.0467802243456585
309,TCGA-FD-A6TK-01Z-00-DX1,0.1454619954927269
310,TCGA-FT-A3EE-01Z-00-DX1,0.08054245856219316
311,TCGA-FT-A61P-01Z-00-DX1,0.053747248928530056
312,TCGA-G2-A2EC-01Z-00-DX1,0.17281985996180776
313,TCGA-G2-A2EL-01Z-00-DX1,0.32889316121944523
314,TCGA-G2-AA3C-01Z-00-DX1,0.013799847875692708
315,TCGA-G2-AA3F-01Z-00-DX1,0.20972515856236787
316,TCGA-GC-A3BM-01Z-00-DX1,0.036036036036036036
317,TCGA-GC-A3I6-01Z-00-DX1,0.05511811023622047
318,TCGA-GC-A3OO-01Z-00-DX1,0.05415449960180515
319,TCGA-GC-A3RB-01Z-00-DX1,0.12065573770491804
320,TCGA-GC-A3WC-01Z-00-DX1,0.020847343644922665
321,TCGA-GC-A3YS-01Z-00-DX1,0.005903723887375113
322,TCGA-GC-A6I1-01Z-00-DX1,0.2209767814251401
323,TCGA-GC-A6I3-01Z-00-DX1,0.16793401211496325
324,TCGA-GD-A76B-01Z-00-DX1,0.10681273536460116
325,TCGA-GU-A42Q-01Z-00-DX1,0.16179775280898875
326,TCGA-GU-A42R-01Z-00-DX1,0.07827389055268173
327,TCGA-GU-A764-01Z-00-DX1,0.20074314024390244
328,TCGA-GU-A766-01Z-00-DX1,0.5362185952686594
329,TCGA-GU-AATQ-01Z-00-DX1,0.04436077917826158
330,TCGA-GV-A3QF-01Z-00-DX1,0.058569222851260934
331,TCGA-GV-A3QH-01Z-00-DX1,0.015959741193386053
332,TCGA-GV-A3QK-01Z-00-DX1,0.15755251750583527
333,TCGA-GV-A40E-01Z-00-DX1,0.009417545296345583
334,TCGA-GV-A40G-01Z-00-DX1,0.02564102564102564
335,TCGA-HQ-A2OE-01Z-00-DX1,0.11035267349260523
336,TCGA-K4-A3WU-01Z-00-DX1,0.21688558316189271
337,TCGA-K4-A4AC-01Z-00-DX1,0.13318990013802062
338,TCGA-K4-A5RH-01Z-00-DX1,0.05547692065738775
339,TCGA-K4-A5RI-01Z-00-DX1,0.06716919173072618
340,TCGA-LC-A66R-01Z-00-DX1,0.6805666223992918
341,TCGA-PQ-A6FI-01Z-00-DX1,0.2402713316672617
342,TCGA-S5-AA26-01Z-00-DX1,0.20023909145248056
343,TCGA-UY-A78L-01Z-00-DX1,0.10768072289156627
344,TCGA-UY-A78M-01Z-00-DX1,0.05780455658068161
345,TCGA-UY-A78N-01Z-00-DX1,0.05896059163205349
346,TCGA-UY-A78O-01Z-00-DX1,0.04492332635276633
347,TCGA-UY-A9PA-01Z-00-DX1,0.10216512258791012
348,TCGA-XF-A8HC-01Z-00-DX1,0.06478552448437302
349,TCGA-XF-A8HF-01Z-00-DX1,0.05582161029631847
